word_id,word,word_length,possible_answer
6536,padri,5,1
6537,paean,5,1
6538,paedo,5,1
6539,paeon,5,1
6540,paged,5,1
6541,pager,5,1
6542,pages,5,1
6543,pagle,5,1
6544,pagod,5,1
6545,pagri,5,1
6546,paiks,5,1
6547,pails,5,1
6548,pains,5,1
6549,paire,5,1
6550,pairs,5,1
6551,paisa,5,1
6552,paise,5,1
6553,pakka,5,1
6554,palas,5,1
6555,palay,5,1
6556,palea,5,1
6557,paled,5,1
6558,pales,5,1
6559,palet,5,1
6560,palis,5,1
6561,palki,5,1
6562,palla,5,1
6563,palls,5,1
6564,pally,5,1
6565,palms,5,1
6566,palmy,5,1
6567,palpi,5,1
6568,palps,5,1
6569,palsa,5,1
6570,pampa,5,1
6571,panax,5,1
6572,pance,5,1
6573,panda,5,1
6574,pands,5,1
6575,pandy,5,1
6576,paned,5,1
6577,panes,5,1
6578,panga,5,1
6579,pangs,5,1
6580,panim,5,1
6581,panko,5,1
6582,panne,5,1
6583,panni,5,1
6584,panto,5,1
6585,pants,5,1
6586,panty,5,1
6587,paoli,5,1
6588,paolo,5,1
6589,papas,5,1
6590,papaw,5,1
6591,papes,5,1
6592,pappi,5,1
6593,pappy,5,1
6594,parae,5,1
6595,paras,5,1
6596,parch,5,1
6597,pardi,5,1
6598,pards,5,1
6599,pardy,5,1
6600,pared,5,1
6601,paren,5,1
6602,pareo,5,1
6603,pares,5,1
6604,pareu,5,1
6605,parev,5,1
6606,parge,5,1
6607,pargo,5,1
6608,paris,5,1
6609,parki,5,1
6610,parks,5,1
6611,parky,5,1
6612,parle,5,1
6613,parly,5,1
6614,parma,5,1
6615,parol,5,1
6616,parps,5,1
6617,parra,5,1
6618,parrs,5,1
6619,parti,5,1
6620,parts,5,1
6621,parve,5,1
6622,parvo,5,1
6623,paseo,5,1
6624,pases,5,1
6625,pasha,5,1
6626,pashm,5,1
6627,paska,5,1
6628,paspy,5,1
6629,passe,5,1
6630,pasts,5,1
6631,pated,5,1
6632,paten,5,1
6633,pater,5,1
6634,pates,5,1
6635,paths,5,1
6636,patin,5,1
6637,patka,5,1
6638,patly,5,1
6639,patte,5,1
6640,patus,5,1
6641,pauas,5,1
6642,pauls,5,1
6643,pavan,5,1
6644,paved,5,1
6645,paven,5,1
6646,paver,5,1
6647,paves,5,1
6648,pavid,5,1
6649,pavin,5,1
6650,pavis,5,1
6651,pawas,5,1
6652,pawaw,5,1
6653,pawed,5,1
6654,pawer,5,1
6655,pawks,5,1
6656,pawky,5,1
6657,pawls,5,1
6658,pawns,5,1
6659,paxes,5,1
6660,payed,5,1
6661,payor,5,1
6662,paysd,5,1
6663,peage,5,1
6664,peags,5,1
6665,peaks,5,1
6666,peaky,5,1
6667,peals,5,1
6668,peans,5,1
6669,peare,5,1
6670,pears,5,1
6671,peart,5,1
6672,pease,5,1
6673,peats,5,1
6674,peaty,5,1
6675,peavy,5,1
6676,peaze,5,1
6677,pebas,5,1
6678,pechs,5,1
6679,pecke,5,1
6680,pecks,5,1
6681,pecky,5,1
6682,pedes,5,1
6683,pedis,5,1
6684,pedro,5,1
6685,peece,5,1
6686,peeks,5,1
6687,peels,5,1
6688,peens,5,1
6689,peeoy,5,1
6690,peepe,5,1
6691,peeps,5,1
6692,peers,5,1
6693,peery,5,1
6694,peeve,5,1
6695,peggy,5,1
6696,peghs,5,1
6697,peins,5,1
6698,peise,5,1
6699,peize,5,1
6700,pekan,5,1
6701,pekes,5,1
6702,pekin,5,1
6703,pekoe,5,1
6704,pelas,5,1
6705,pelau,5,1
6706,peles,5,1
6707,pelfs,5,1
6708,pells,5,1
6709,pelma,5,1
6710,pelon,5,1
6711,pelta,5,1
6712,pelts,5,1
6713,pends,5,1
6714,pendu,5,1
6715,pened,5,1
6716,penes,5,1
6717,pengo,5,1
6718,penie,5,1
6719,penis,5,1
6720,penks,5,1
6721,penna,5,1
6722,penni,5,1
6723,pents,5,1
6724,peons,5,1
6725,peony,5,1
6726,pepla,5,1
6727,pepos,5,1
6728,peppy,5,1
6729,pepsi,5,1
6730,perai,5,1
6731,perce,5,1
6732,percs,5,1
6733,perdu,5,1
6734,perdy,5,1
6735,perea,5,1
6736,peres,5,1
6737,peris,5,1
6738,perks,5,1
6739,perms,5,1
6740,perns,5,1
6741,perog,5,1
6742,perps,5,1
6743,perry,5,1
6744,perse,5,1
6745,perst,5,1
6746,perts,5,1
6747,perve,5,1
6748,pervo,5,1
6749,pervs,5,1
6750,pervy,5,1
6751,pesos,5,1
6752,pests,5,1
6753,pesty,5,1
6754,petar,5,1
6755,peter,5,1
6756,petit,5,1
6757,petre,5,1
6758,petri,5,1
6759,petti,5,1
6760,petto,5,1
6761,pewee,5,1
6762,pewit,5,1
6763,peyse,5,1
6764,phage,5,1
6765,phang,5,1
6766,phare,5,1
6767,pharm,5,1
6768,pheer,5,1
6769,phene,5,1
6770,pheon,5,1
6771,phese,5,1
6772,phial,5,1
6773,phish,5,1
6774,phizz,5,1
6775,phlox,5,1
6776,phoca,5,1
6777,phono,5,1
6778,phons,5,1
6779,phots,5,1
6780,phpht,5,1
6781,phuts,5,1
6782,phyla,5,1
6783,phyle,5,1
6784,piani,5,1
6785,pians,5,1
6786,pibal,5,1
6787,pical,5,1
6788,picas,5,1
6789,piccy,5,1
6790,picks,5,1
6791,picot,5,1
6792,picra,5,1
6793,picul,5,1
6794,piend,5,1
6795,piers,5,1
6796,piert,5,1
6797,pieta,5,1
6798,piets,5,1
6799,piezo,5,1
6800,pight,5,1
6801,pigmy,5,1
6802,piing,5,1
6803,pikas,5,1
6804,pikau,5,1
6805,piked,5,1
6806,piker,5,1
6807,pikes,5,1
6808,pikey,5,1
6809,pikis,5,1
6810,pikul,5,1
6811,pilae,5,1
6812,pilaf,5,1
6813,pilao,5,1
6814,pilar,5,1
6815,pilau,5,1
6816,pilaw,5,1
6817,pilch,5,1
6818,pilea,5,1
6819,piled,5,1
6820,pilei,5,1
6821,piler,5,1
6822,piles,5,1
6823,pilis,5,1
6824,pills,5,1
6825,pilow,5,1
6826,pilum,5,1
6827,pilus,5,1
6828,pimas,5,1
6829,pimps,5,1
6830,pinas,5,1
6831,pined,5,1
6832,pines,5,1
6833,pingo,5,1
6834,pings,5,1
6835,pinko,5,1
6836,pinks,5,1
6837,pinna,5,1
6838,pinny,5,1
6839,pinon,5,1
6840,pinot,5,1
6841,pinta,5,1
6842,pints,5,1
6843,pinup,5,1
6844,pions,5,1
6845,piony,5,1
6846,pious,5,1
6847,pioye,5,1
6848,pioys,5,1
6849,pipal,5,1
6850,pipas,5,1
6851,piped,5,1
6852,pipes,5,1
6853,pipet,5,1
6854,pipis,5,1
6855,pipit,5,1
6856,pippy,5,1
6857,pipul,5,1
6858,pirai,5,1
6859,pirls,5,1
6860,pirns,5,1
6861,pirog,5,1
6862,pisco,5,1
6863,pises,5,1
6864,pisky,5,1
6865,pisos,5,1
6866,pissy,5,1
6867,piste,5,1
6868,pitas,5,1
6869,piths,5,1
6870,piton,5,1
6871,pitot,5,1
6872,pitta,5,1
6873,piums,5,1
6874,pixes,5,1
6875,pized,5,1
6876,pizes,5,1
6877,plaas,5,1
6878,plack,5,1
6879,plage,5,1
6880,plans,5,1
6881,plaps,5,1
6882,plash,5,1
6883,plasm,5,1
6884,plast,5,1
6885,plats,5,1
6886,platt,5,1
6887,platy,5,1
6888,playa,5,1
6889,plays,5,1
6890,pleas,5,1
6891,plebe,5,1
6892,plebs,5,1
6893,plena,5,1
6894,pleon,5,1
6895,plesh,5,1
6896,plews,5,1
6897,plica,5,1
6898,plies,5,1
6899,plims,5,1
6900,pling,5,1
6901,plink,5,1
6902,ploat,5,1
6903,plods,5,1
6904,plong,5,1
6905,plonk,5,1
6906,plook,5,1
6907,plops,5,1
6908,plots,5,1
6909,plotz,5,1
6910,plouk,5,1
6911,plows,5,1
6912,ploye,5,1
6913,ploys,5,1
6914,plues,5,1
6915,pluff,5,1
6916,plugs,5,1
6917,plums,5,1
6918,plumy,5,1
6919,pluot,5,1
6920,pluto,5,1
6921,plyer,5,1
6922,poach,5,1
6923,poaka,5,1
6924,poake,5,1
6925,poboy,5,1
6926,pocks,5,1
6927,pocky,5,1
6928,podal,5,1
6929,poddy,5,1
6930,podex,5,1
6931,podge,5,1
6932,podgy,5,1
6933,podia,5,1
6934,poems,5,1
6935,poeps,5,1
6936,poets,5,1
6937,pogey,5,1
6938,pogge,5,1
6939,pogos,5,1
6940,pohed,5,1
6941,poilu,5,1
6942,poind,5,1
6943,pokal,5,1
6944,poked,5,1
6945,pokes,5,1
6946,pokey,5,1
6947,pokie,5,1
6948,poled,5,1
6949,poler,5,1
6950,poles,5,1
6951,poley,5,1
6952,polio,5,1
6953,polis,5,1
6954,polje,5,1
6955,polks,5,1
6956,polls,5,1
6957,polly,5,1
6958,polos,5,1
6959,polts,5,1
6960,polys,5,1
6961,pombe,5,1
6962,pomes,5,1
6963,pommy,5,1
6964,pomos,5,1
6965,pomps,5,1
6966,ponce,5,1
6967,poncy,5,1
6968,ponds,5,1
6969,pones,5,1
6970,poney,5,1
6971,ponga,5,1
6972,pongo,5,1
6973,pongs,5,1
6974,pongy,5,1
6975,ponks,5,1
6976,ponts,5,1
6977,ponty,5,1
6978,ponzu,5,1
6979,poods,5,1
6980,pooed,5,1
6981,poofs,5,1
6982,poofy,5,1
6983,poohs,5,1
6984,pooja,5,1
6985,pooka,5,1
6986,pooks,5,1
6987,pools,5,1
6988,poons,5,1
6989,poops,5,1
6990,poopy,5,1
6991,poori,5,1
6992,poort,5,1
6993,poots,5,1
6994,poove,5,1
6995,poovy,5,1
6996,popes,5,1
6997,poppa,5,1
6998,popsy,5,1
6999,porae,5,1
7000,poral,5,1
7001,pored,5,1
7002,porer,5,1
7003,pores,5,1
7004,porge,5,1
7005,porgy,5,1
7006,porin,5,1
7007,porks,5,1
7008,porky,5,1
7009,porno,5,1
7010,porns,5,1
7011,porny,5,1
7012,porta,5,1
7013,ports,5,1
7014,porty,5,1
7015,posed,5,1
7016,poses,5,1
7017,posey,5,1
7018,posho,5,1
7019,posts,5,1
7020,potae,5,1
7021,potch,5,1
7022,poted,5,1
7023,potes,5,1
7024,potin,5,1
7025,potoo,5,1
7026,potsy,5,1
7027,potto,5,1
7028,potts,5,1
7029,potty,5,1
7030,pouff,5,1
7031,poufs,5,1
7032,pouke,5,1
7033,pouks,5,1
7034,poule,5,1
7035,poulp,5,1
7036,poult,5,1
7037,poupe,5,1
7038,poupt,5,1
7039,pours,5,1
7040,pouts,5,1
7041,powan,5,1
7042,powin,5,1
7043,pownd,5,1
7044,powns,5,1
7045,powny,5,1
7046,powre,5,1
7047,poxed,5,1
7048,poxes,5,1
7049,poynt,5,1
7050,poyou,5,1
7051,poyse,5,1
7052,pozzy,5,1
7053,praam,5,1
7054,prads,5,1
7055,prahu,5,1
7056,prams,5,1
7057,prana,5,1
7058,prang,5,1
7059,praos,5,1
7060,prase,5,1
7061,prate,5,1
7062,prats,5,1
7063,pratt,5,1
7064,praty,5,1
7065,praus,5,1
7066,prays,5,1
7067,predy,5,1
7068,preed,5,1
7069,prees,5,1
7070,preif,5,1
7071,prems,5,1
7072,premy,5,1
7073,prent,5,1
7074,preon,5,1
7075,preop,5,1
7076,preps,5,1
7077,presa,5,1
7078,prese,5,1
7079,prest,5,1
7080,preve,5,1
7081,prexy,5,1
7082,preys,5,1
7083,prial,5,1
7084,pricy,5,1
7085,prief,5,1
7086,prier,5,1
7087,pries,5,1
7088,prigs,5,1
7089,prill,5,1
7090,prima,5,1
7091,primi,5,1
7092,primp,5,1
7093,prims,5,1
7094,primy,5,1
7095,prink,5,1
7096,prion,5,1
7097,prise,5,1
7098,priss,5,1
7099,proas,5,1
7100,probs,5,1
7101,prods,5,1
7102,proem,5,1
7103,profs,5,1
7104,progs,5,1
7105,proin,5,1
7106,proke,5,1
7107,prole,5,1
7108,proll,5,1
7109,promo,5,1
7110,proms,5,1
7111,pronk,5,1
7112,props,5,1
7113,prore,5,1
7114,proso,5,1
7115,pross,5,1
7116,prost,5,1
7117,prosy,5,1
7118,proto,5,1
7119,proul,5,1
7120,prows,5,1
7121,proyn,5,1
7122,prunt,5,1
7123,pruta,5,1
7124,pryer,5,1
7125,pryse,5,1
7126,pseud,5,1
7127,pshaw,5,1
7128,psion,5,1
7129,psoae,5,1
7130,psoai,5,1
7131,psoas,5,1
7132,psora,5,1
7133,psych,5,1
7134,psyop,5,1
7135,pubco,5,1
7136,pubes,5,1
7137,pubis,5,1
7138,pucan,5,1
7139,pucer,5,1
7140,puces,5,1
7141,pucka,5,1
7142,pucks,5,1
7143,puddy,5,1
7144,pudge,5,1
7145,pudic,5,1
7146,pudor,5,1
7147,pudsy,5,1
7148,pudus,5,1
7149,puers,5,1
7150,puffa,5,1
7151,puffs,5,1
7152,puggy,5,1
7153,pugil,5,1
7154,puhas,5,1
7155,pujah,5,1
7156,pujas,5,1
7157,pukas,5,1
7158,puked,5,1
7159,puker,5,1
7160,pukes,5,1
7161,pukey,5,1
7162,pukka,5,1
7163,pukus,5,1
7164,pulao,5,1
7165,pulas,5,1
7166,puled,5,1
7167,puler,5,1
7168,pules,5,1
7169,pulik,5,1
7170,pulis,5,1
7171,pulka,5,1
7172,pulks,5,1
7173,pulli,5,1
7174,pulls,5,1
7175,pully,5,1
7176,pulmo,5,1
7177,pulps,5,1
7178,pulus,5,1
7179,pumas,5,1
7180,pumie,5,1
7181,pumps,5,1
7182,punas,5,1
7183,punce,5,1
7184,punga,5,1
7185,pungs,5,1
7186,punji,5,1
7187,punka,5,1
7188,punks,5,1
7189,punky,5,1
7190,punny,5,1
7191,punto,5,1
7192,punts,5,1
7193,punty,5,1
7194,pupae,5,1
7195,pupas,5,1
7196,pupus,5,1
7197,purda,5,1
7198,pured,5,1
7199,pures,5,1
7200,purin,5,1
7201,puris,5,1
7202,purls,5,1
7203,purpy,5,1
7204,purrs,5,1
7205,pursy,5,1
7206,purty,5,1
7207,puses,5,1
7208,pusle,5,1
7209,pussy,5,1
7210,putid,5,1
7211,puton,5,1
7212,putti,5,1
7213,putto,5,1
7214,putts,5,1
7215,puzel,5,1
7216,pwned,5,1
7217,pyats,5,1
7218,pyets,5,1
7219,pygal,5,1
7220,pyins,5,1
7221,pylon,5,1
7222,pyned,5,1
7223,pynes,5,1
7224,pyoid,5,1
7225,pyots,5,1
7226,pyral,5,1
7227,pyran,5,1
7228,pyres,5,1
7229,pyrex,5,1
7230,pyric,5,1
7231,pyros,5,1
7232,pyxed,5,1
7233,pyxes,5,1
7234,pyxie,5,1
7235,pyxis,5,1
7236,pzazz,5,1
7237,qadis,5,1
7238,qaids,5,1
7239,qajaq,5,1
7240,qanat,5,1
7241,qapik,5,1
7242,qibla,5,1
7243,qophs,5,1
7244,qorma,5,1
7245,quads,5,1
7246,quaff,5,1
7247,quags,5,1
7248,quair,5,1
7249,quais,5,1
7250,quaky,5,1
7251,quale,5,1
7252,quant,5,1
7253,quare,5,1
7254,quass,5,1
7255,quate,5,1
7256,quats,5,1
7257,quayd,5,1
7258,quays,5,1
7259,qubit,5,1
7260,quean,5,1
7261,queme,5,1
7262,quena,5,1
7263,quern,5,1
7264,queyn,5,1
7265,queys,5,1
7266,quich,5,1
7267,quids,5,1
7268,quiff,5,1
7269,quims,5,1
7270,quina,5,1
7271,quine,5,1
7272,quino,5,1
7273,quins,5,1
7274,quint,5,1
7275,quipo,5,1
7276,quips,5,1
7277,quipu,5,1
7278,quire,5,1
7279,quirt,5,1
7280,quist,5,1
7281,quits,5,1
7282,quoad,5,1
7283,quods,5,1
7284,quoif,5,1
7285,quoin,5,1
7286,quoit,5,1
7287,quoll,5,1
7288,quonk,5,1
7289,quops,5,1
7290,qursh,5,1
7291,quyte,5,1
7292,rabat,5,1
7293,rabic,5,1
7294,rabis,5,1
7295,raced,5,1
7296,races,5,1
7297,rache,5,1
7298,racks,5,1
7299,racon,5,1
7300,radge,5,1
7301,radix,5,1
7302,radon,5,1
7303,raffs,5,1
7304,rafts,5,1
7305,ragas,5,1
7306,ragde,5,1
7307,raged,5,1
7308,ragee,5,1
7309,rager,5,1
7310,rages,5,1
7311,ragga,5,1
7312,raggs,5,1
7313,raggy,5,1
7314,ragis,5,1
7315,ragus,5,1
7316,rahed,5,1
7317,rahui,5,1
7318,raias,5,1
7319,raids,5,1
7320,raiks,5,1
7321,raile,5,1
7322,rails,5,1
7323,raine,5,1
7324,rains,5,1
7325,raird,5,1
7326,raita,5,1
7327,raits,5,1
7328,rajas,5,1
7329,rajes,5,1
7330,raked,5,1
7331,rakee,5,1
7332,raker,5,1
7333,rakes,5,1
7334,rakia,5,1
7335,rakis,5,1
7336,rakus,5,1
7337,rales,5,1
7338,ramal,5,1
7339,ramee,5,1
7340,ramet,5,1
7341,ramie,5,1
7342,ramin,5,1
7343,ramis,5,1
7344,rammy,5,1
7345,ramps,5,1
7346,ramus,5,1
7347,ranas,5,1
7348,rance,5,1
7349,rands,5,1
7350,ranee,5,1
7351,ranga,5,1
7352,rangi,5,1
7353,rangs,5,1
7354,rangy,5,1
7355,ranid,5,1
7356,ranis,5,1
7357,ranke,5,1
7358,ranks,5,1
7359,rants,5,1
7360,raped,5,1
7361,raper,5,1
7362,rapes,5,1
7363,raphe,5,1
7364,rappe,5,1
7365,rared,5,1
7366,raree,5,1
7367,rares,5,1
7368,rarks,5,1
7369,rased,5,1
7370,raser,5,1
7371,rases,5,1
7372,rasps,5,1
7373,rasse,5,1
7374,rasta,5,1
7375,ratal,5,1
7376,ratan,5,1
7377,ratas,5,1
7378,ratch,5,1
7379,rated,5,1
7380,ratel,5,1
7381,rater,5,1
7382,rates,5,1
7383,ratha,5,1
7384,rathe,5,1
7385,raths,5,1
7386,ratoo,5,1
7387,ratos,5,1
7388,ratus,5,1
7389,rauns,5,1
7390,raupo,5,1
7391,raved,5,1
7392,ravel,5,1
7393,raver,5,1
7394,raves,5,1
7395,ravey,5,1
7396,ravin,5,1
7397,rawer,5,1
7398,rawin,5,1
7399,rawly,5,1
7400,rawns,5,1
7401,raxed,5,1
7402,raxes,5,1
7403,rayah,5,1
7404,rayas,5,1
7405,rayed,5,1
7406,rayle,5,1
7407,rayne,5,1
7408,razed,5,1
7409,razee,5,1
7410,razer,5,1
7411,razes,5,1
7412,razoo,5,1
7413,readd,5,1
7414,reads,5,1
7415,reais,5,1
7416,reaks,5,1
7417,realo,5,1
7418,reals,5,1
7419,reame,5,1
7420,reams,5,1
7421,reamy,5,1
7422,reans,5,1
7423,reaps,5,1
7424,rears,5,1
7425,reast,5,1
7426,reata,5,1
7427,reate,5,1
7428,reave,5,1
7429,rebbe,5,1
7430,rebec,5,1
7431,rebid,5,1
7432,rebit,5,1
7433,rebop,5,1
7434,rebuy,5,1
7435,recal,5,1
7436,recce,5,1
7437,recco,5,1
7438,reccy,5,1
7439,recit,5,1
7440,recks,5,1
7441,recon,5,1
7442,recta,5,1
7443,recti,5,1
7444,recto,5,1
7445,redan,5,1
7446,redds,5,1
7447,reddy,5,1
7448,reded,5,1
7449,redes,5,1
7450,redia,5,1
7451,redid,5,1
7452,redip,5,1
7453,redly,5,1
7454,redon,5,1
7455,redos,5,1
7456,redox,5,1
7457,redry,5,1
7458,redub,5,1
7459,redux,5,1
7460,redye,5,1
7461,reech,5,1
7462,reede,5,1
7463,reeds,5,1
7464,reefs,5,1
7465,reefy,5,1
7466,reeks,5,1
7467,reeky,5,1
7468,reels,5,1
7469,reens,5,1
7470,reest,5,1
7471,reeve,5,1
7472,refed,5,1
7473,refel,5,1
7474,reffo,5,1
7475,refis,5,1
7476,refix,5,1
7477,refly,5,1
7478,refry,5,1
7479,regar,5,1
7480,reges,5,1
7481,reggo,5,1
7482,regie,5,1
7483,regma,5,1
7484,regna,5,1
7485,regos,5,1
7486,regur,5,1
7487,rehem,5,1
7488,reifs,5,1
7489,reify,5,1
7490,reiki,5,1
7491,reiks,5,1
7492,reink,5,1
7493,reins,5,1
7494,reird,5,1
7495,reist,5,1
7496,reive,5,1
7497,rejig,5,1
7498,rejon,5,1
7499,reked,5,1
7500,rekes,5,1
7501,rekey,5,1
7502,relet,5,1
7503,relie,5,1
7504,relit,5,1
7505,rello,5,1
7506,reman,5,1
7507,remap,5,1
7508,remen,5,1
7509,remet,5,1
7510,remex,5,1
7511,remix,5,1
7512,renay,5,1
7513,rends,5,1
7514,reney,5,1
7515,renga,5,1
7516,renig,5,1
7517,renin,5,1
7518,renne,5,1
7519,renos,5,1
7520,rente,5,1
7521,rents,5,1
7522,reoil,5,1
7523,reorg,5,1
7524,repeg,5,1
7525,repin,5,1
7526,repla,5,1
7527,repos,5,1
7528,repot,5,1
7529,repps,5,1
7530,repro,5,1
7531,reran,5,1
7532,rerig,5,1
7533,resat,5,1
7534,resaw,5,1
7535,resay,5,1
7536,resee,5,1
7537,reses,5,1
7538,resew,5,1
7539,resid,5,1
7540,resit,5,1
7541,resod,5,1
7542,resow,5,1
7543,resto,5,1
7544,rests,5,1
7545,resty,5,1
7546,resus,5,1
7547,retag,5,1
7548,retax,5,1
7549,retem,5,1
7550,retia,5,1
7551,retie,5,1
7552,retox,5,1
7553,revet,5,1
7554,revie,5,1
7555,rewan,5,1
7556,rewax,5,1
7557,rewed,5,1
7558,rewet,5,1
7559,rewin,5,1
7560,rewon,5,1
7561,rewth,5,1
7562,rexes,5,1
7563,rezes,5,1
7564,rheas,5,1
7565,rheme,5,1
7566,rheum,5,1
7567,rhies,5,1
7568,rhime,5,1
7569,rhine,5,1
7570,rhody,5,1
7571,rhomb,5,1
7572,rhone,5,1
7573,rhumb,5,1
7574,rhyne,5,1
7575,rhyta,5,1
7576,riads,5,1
7577,rials,5,1
7578,riant,5,1
7579,riata,5,1
7580,ribas,5,1
7581,ribby,5,1
7582,ribes,5,1
7583,riced,5,1
7584,ricer,5,1
7585,rices,5,1
7586,ricey,5,1
7587,richt,5,1
7588,ricin,5,1
7589,ricks,5,1
7590,rides,5,1
7591,ridgy,5,1
7592,ridic,5,1
7593,riels,5,1
7594,riems,5,1
7595,rieve,5,1
7596,rifer,5,1
7597,riffs,5,1
7598,rifte,5,1
7599,rifts,5,1
7600,rifty,5,1
7601,riggs,5,1
7602,rigol,5,1
7603,riled,5,1
7604,riles,5,1
7605,riley,5,1
7606,rille,5,1
7607,rills,5,1
7608,rimae,5,1
7609,rimed,5,1
7610,rimer,5,1
7611,rimes,5,1
7612,rimus,5,1
7613,rinds,5,1
7614,rindy,5,1
7615,rines,5,1
7616,rings,5,1
7617,rinks,5,1
7618,rioja,5,1
7619,riots,5,1
7620,riped,5,1
7621,ripes,5,1
7622,ripps,5,1
7623,rises,5,1
7624,rishi,5,1
7625,risks,5,1
7626,risps,5,1
7627,risus,5,1
7628,rites,5,1
7629,ritts,5,1
7630,ritzy,5,1
7631,rivas,5,1
7632,rived,5,1
7633,rivel,5,1
7634,riven,5,1
7635,rives,5,1
7636,riyal,5,1
7637,rizas,5,1
7638,roads,5,1
7639,roams,5,1
7640,roans,5,1
7641,roars,5,1
7642,roary,5,1
7643,roate,5,1
7644,robed,5,1
7645,robes,5,1
7646,roble,5,1
7647,rocks,5,1
7648,roded,5,1
7649,rodes,5,1
7650,roguy,5,1
7651,rohes,5,1
7652,roids,5,1
7653,roils,5,1
7654,roily,5,1
7655,roins,5,1
7656,roist,5,1
7657,rojak,5,1
7658,rojis,5,1
7659,roked,5,1
7660,roker,5,1
7661,rokes,5,1
7662,rolag,5,1
7663,roles,5,1
7664,rolfs,5,1
7665,rolls,5,1
7666,romal,5,1
7667,roman,5,1
7668,romeo,5,1
7669,romps,5,1
7670,ronde,5,1
7671,rondo,5,1
7672,roneo,5,1
7673,rones,5,1
7674,ronin,5,1
7675,ronne,5,1
7676,ronte,5,1
7677,ronts,5,1
7678,roods,5,1
7679,roofs,5,1
7680,roofy,5,1
7681,rooks,5,1
7682,rooky,5,1
7683,rooms,5,1
7684,roons,5,1
7685,roops,5,1
7686,roopy,5,1
7687,roosa,5,1
7688,roose,5,1
7689,roots,5,1
7690,rooty,5,1
7691,roped,5,1
7692,roper,5,1
7693,ropes,5,1
7694,ropey,5,1
7695,roque,5,1
7696,roral,5,1
7697,rores,5,1
7698,roric,5,1
7699,rorid,5,1
7700,rorie,5,1
7701,rorts,5,1
7702,rorty,5,1
7703,rosed,5,1
7704,roses,5,1
7705,roset,5,1
7706,roshi,5,1
7707,rosin,5,1
7708,rosit,5,1
7709,rosti,5,1
7710,rosts,5,1
7711,rotal,5,1
7712,rotan,5,1
7713,rotas,5,1
7714,rotch,5,1
7715,roted,5,1
7716,rotes,5,1
7717,rotis,5,1
7718,rotls,5,1
7719,roton,5,1
7720,rotos,5,1
7721,rotte,5,1
7722,rouen,5,1
7723,roues,5,1
7724,roule,5,1
7725,rouls,5,1
7726,roums,5,1
7727,roups,5,1
7728,roupy,5,1
7729,roust,5,1
7730,routh,5,1
7731,routs,5,1
7732,roved,5,1
7733,roven,5,1
7734,roves,5,1
7735,rowan,5,1
7736,rowed,5,1
7737,rowel,5,1
7738,rowen,5,1
7739,rowie,5,1
7740,rowme,5,1
7741,rownd,5,1
7742,rowth,5,1
7743,rowts,5,1
7744,royne,5,1
7745,royst,5,1
7746,rozet,5,1
7747,rozit,5,1
7748,ruana,5,1
7749,rubai,5,1
7750,rubby,5,1
7751,rubel,5,1
7752,rubes,5,1
7753,rubin,5,1
7754,ruble,5,1
7755,rubli,5,1
7756,rubus,5,1
7757,ruche,5,1
7758,rucks,5,1
7759,rudas,5,1
7760,rudds,5,1
7761,rudes,5,1
7762,rudie,5,1
7763,rudis,5,1
7764,rueda,5,1
7765,ruers,5,1
7766,ruffe,5,1
7767,ruffs,5,1
7768,rugae,5,1
7769,rugal,5,1
7770,ruggy,5,1
7771,ruing,5,1
7772,ruins,5,1
7773,rukhs,5,1
7774,ruled,5,1
7775,rules,5,1
7776,rumal,5,1
7777,rumbo,5,1
7778,rumen,5,1
7779,rumes,5,1
7780,rumly,5,1
7781,rummy,5,1
7782,rumpo,5,1
7783,rumps,5,1
7784,rumpy,5,1
7785,runch,5,1
7786,runds,5,1
7787,runed,5,1
7788,runes,5,1
7789,rungs,5,1
7790,runic,5,1
7791,runny,5,1
7792,runts,5,1
7793,runty,5,1
7794,rupia,5,1
7795,rurps,5,1
7796,rurus,5,1
7797,rusas,5,1
7798,ruses,5,1
7799,rushy,5,1
7800,rusks,5,1
7801,rusma,5,1
7802,russe,5,1
7803,rusts,5,1
7804,ruths,5,1
7805,rutin,5,1
7806,rutty,5,1
7807,ryals,5,1
7808,rybat,5,1
7809,ryked,5,1
7810,rykes,5,1
7811,rymme,5,1
7812,rynds,5,1
7813,ryots,5,1
7814,ryper,5,1
7815,saags,5,1
7816,sabal,5,1
7817,sabed,5,1
7818,saber,5,1
7819,sabes,5,1
7820,sabha,5,1
7821,sabin,5,1
7822,sabir,5,1
7823,sable,5,1
7824,sabot,5,1
7825,sabra,5,1
7826,sabre,5,1
7827,sacks,5,1
7828,sacra,5,1
7829,saddo,5,1
7830,sades,5,1
7831,sadhe,5,1
7832,sadhu,5,1
7833,sadis,5,1
7834,sados,5,1
7835,sadza,5,1
7836,safed,5,1
7837,safes,5,1
7838,sagas,5,1
7839,sager,5,1
7840,sages,5,1
7841,saggy,5,1
7842,sagos,5,1
7843,sagum,5,1
7844,saheb,5,1
7845,sahib,5,1
7846,saice,5,1
7847,saick,5,1
7848,saics,5,1
7849,saids,5,1
7850,saiga,5,1
7851,sails,5,1
7852,saims,5,1
7853,saine,5,1
7854,sains,5,1
7855,sairs,5,1
7856,saist,5,1
7857,saith,5,1
7858,sajou,5,1
7859,sakai,5,1
7860,saker,5,1
7861,sakes,5,1
7862,sakia,5,1
